days_since_last_snapshot,date,player_id,age,value_change_180d,slope,label,club_change,num_snapshots_before_t
,2019-11-21,1,18,,,stable,,0
29.0,2019-12-20,1,18,,,stable,,1
234.0,2020-08-10,1,19,0.0,-1.5805345542636257e-13,increase,True,2
324.0,2021-06-30,1,20,2.0,9.212992063094124e-14,increase,False,3
32.0,2021-08-01,1,19,2.0,165.86219550060687,increase,False,4
151.0,2021-12-30,1,20,1.6666666666666667,193.03959212466046,stable,True,5
66.0,2022-03-06,1,21,1.6666666666666667,602.3897816234032,stable,True,6
127.0,2022-07-11,1,21,0.0,1171.2344811431246,stable,False,7
337.0,2023-06-13,1,22,0.0,723.6949097414207,stable,False,8
190.0,2023-12-20,1,22,0.0,-2.9051224332066214e-13,increase,False,9
187.0,2024-06-24,1,23,1.0,-1.6121110077434903e-13,increase,False,10
139.0,2024-11-10,1,23,24.0,458.76664285483497,increase,False,11
47.0,2024-12-27,1,23,11.5,15845.936954074945,increase,False,12
84.0,2025-03-21,1,23,24.0,29049.628528974743,increase,False,13
169.0,2025-09-06,1,24,1.5,67370.12457338999,increase,False,14
,2012-09-30,2,17,,,increase,,0
154.0,2013-03-03,2,18,,,increase,,1
313.0,2014-01-10,2,19,1.0,649.3506493506491,increase,False,2
431.0,2015-03-17,2,20,0.6,756.679439862968,stable,False,3
181.0,2015-09-14,2,20,0.0,731.5397976637187,loss,False,4
114.0,2016-01-06,2,21,-0.25,623.3227755885638,stable,False,5
68.0,2016-03-14,2,21,-0.1875,248.9011714008705,stable,False,6
184.0,2016-09-14,2,21,-0.07692307692307693,-529.7735023933255,increase,True,7
180.0,2017-03-13,2,22,1.0,-457.7040346025677,increase,False,8
224.0,2017-10-23,2,22,0.25,1238.3573243014387,increase,False,9
146.0,2018-03-18,2,23,0.25,1622.4033102516455,increase,False,10
191.0,2018-09-25,2,23,0.16666666666666666,1620.3638175363908,increase,False,11
356.0,2019-09-16,2,24,3.5714285714285716,919.168165808283,increase,False,12
48.0,2019-11-03,2,24,0.7142857142857143,9667.21110657411,increase,False,13
54.0,2019-12-27,2,24,6.428571428571429,7114.008458498262,stable,False,14
213.0,2020-07-27,2,25,-0.038461538461538464,16867.504948189548,increase,False,15
8.0,2020-08-04,2,25,-0.19230769230769232,20118.182171597407,increase,False,16
146.0,2020-12-28,2,25,0.0,18287.287385704436,loss,False,17
151.0,2021-05-28,2,26,0.42857142857142855,-850.3804813956513,loss,False,18
216.0,2021-12-30,2,26,-0.3333333333333333,11347.443714351102,stable,False,19
158.0,2022-06-06,2,27,-0.43333333333333335,-752.375008667902,increase,False,20
66.0,2022-08-11,2,27,-0.15,-10718.867658169034,increase,False,21
134.0,2022-12-23,2,27,0.6470588235294118,-15107.869842568354,stable,False,22
165.0,2023-06-06,2,28,0.4117647058823529,10149.990964399742,stable,False,23
113.0,2023-09-27,2,28,-0.14285714285714285,12272.434593465592,stable,True,24
85.0,2023-12-21,2,28,0.0,5932.110989682511,stable,True,25
85.0,2024-03-15,2,29,-0.08333333333333333,-5455.6038392289065,stable,True,26
26.0,2024-04-10,2,29,-0.08333333333333333,-3067.064967048994,stable,False,27
51.0,2024-05-31,2,29,-0.08333333333333333,-5930.584721885145,stable,False,28
206.0,2024-12-23,2,29,0.0,-6509.564331951427,loss,False,29
49.0,2025-02-10,2,30,-0.45454545454545453,1.7212995387064545e-11,loss,True,30
38.0,2025-03-20,2,30,-0.09090909090909091,-11207.137292943547,loss,False,31
90.0,2025-06-18,2,30,-0.18181818181818182,-8538.324768957249,loss,False,32
,2007-09-03,3,16,,,stable,,0
198.0,2008-03-19,3,17,0.0,,loss,False,1
446.0,2009-06-08,3,19,-0.5,-4.62984869430759e-14,increase,True,2
168.0,2009-11-23,3,19,3.0,-83.47935838837348,increase,True,3
149.0,2010-04-21,3,20,8.5,251.59832772414435,increase,True,4
157.0,2010-09-25,3,20,0.3125,498.6459077383793,increase,True,5
99.0,2011-01-02,3,20,3.210526315789474,963.7053910402431,increase,True,6
218.0,2011-08-08,3,21,1.75,3268.93915460921,increase,False,7
299.0,2012-06-02,3,21,1.1818181818181819,11141.270428941662,increase,False,8
22.0,2012-06-24,3,22,1.5454545454545454,18645.353259653682,stable,False,9
218.0,2013-01-28,3,22,0.07142857142857142,21442.888282013377,stable,False,10
10.0,2013-02-07,3,23,0.0,18306.20265014756,stable,False,11
342.0,2014-01-15,3,23,0.07142857142857142,6685.074843772725,stable,False,12
327.0,2014-12-08,3,24,0.06666666666666667,1683.2587890155285,stable,False,13
30.0,2015-01-07,3,25,-0.3333333333333333,2129.7271227434303,increase,False,14
329.0,2015-12-02,3,24,0.4,-2137.528290815608,stable,False,15
35.0,2016-01-06,3,26,0.2,-1830.3365019575826,increase,True,16
2.0,2016-01-08,3,26,0.2,-948.8044115609879,increase,True,17
84.0,2016-04-01,3,25,0.0,6976.047666125075,increase,True,18
306.0,2017-02-01,3,26,0.4,-30544.94967025331,increase,False,19
186.0,2017-08-06,3,27,0.21428571428571427,5915.100904662477,increase,False,20
145.0,2017-12-29,3,27,0.2857142857142857,10122.75494990873,stable,True,21
85.0,2018-03-24,3,27,0.17647058823529413,13005.004130586081,increase,True,22
104.0,2018-07-06,3,28,0.1111111111111111,13512.801138659932,increase,False,23
167.0,2018-12-20,3,28,0.5,9968.94370995181,increase,False,24
168.0,2019-06-06,3,29,0.75,32644.02401464729,stable,False,25
189.0,2019-12-12,3,29,0.14285714285714285,37793.387167764035,loss,False,26
236.0,2020-08-04,3,29,-0.2,37173.06511968637,loss,False,27
21.0,2020-08-25,3,30,-0.125,4334.303355043325,loss,False,28
126.0,2020-12-29,3,30,-0.125,-6400.619222696888,loss,False,29
153.0,2021-05-31,3,31,-0.2857142857142857,-14962.78887583234,loss,False,30
136.0,2021-10-14,3,31,-0.5714285714285714,-25814.22138443818,stable,False,31
75.0,2021-12-28,3,31,-0.4,-50489.56480856893,stable,False,32
190.0,2022-07-06,3,32,0.0,-58623.420803199304,loss,False,33
128.0,2022-11-11,3,32,-0.13333333333333333,-22277.286697958083,loss,False,34
216.0,2023-06-15,3,33,-0.23076923076923078,-4370.8502319572235,loss,False,35
188.0,2023-12-20,3,33,-0.2,-9821.848561339357,loss,False,36
138.0,2024-05-06,3,34,-0.4,-13189.332689755038,loss,False,37
188.0,2024-11-10,3,34,-0.5,-12671.98554869788,loss,True,38
47.0,2024-12-27,3,34,-0.8333333333333334,-13677.44668832085,stable,True,39
253.0,2025-09-06,3,35,0.0,-17775.81201868839,loss,False,40
,2023-10-13,4,16,,,increase,,0
68.0,2023-12-20,4,16,,,increase,,1
92.0,2024-03-21,4,17,,14705.882352941171,increase,,2
107.0,2024-07-06,4,17,19.0,158964.01985111664,increase,True,3
127.0,2024-11-10,4,17,0.6,125649.73575859948,increase,False,4
47.0,2024-12-27,4,17,1.8,108585.61318263442,stable,False,5
253.0,2025-09-06,4,18,0.14285714285714285,135875.73537000729,stable,False,6
97.0,2025-12-12,4,18,0.14285714285714285,118248.50890500628,increase,False,7
,2019-09-25,5,18,,,increase,,0
309.0,2020-07-30,5,19,1.2857142857142858,,increase,False,1
5.0,2020-08-04,5,19,-0.1,29126.213592232998,increase,False,2
70.0,2020-10-13,5,19,1.8571428571428572,12945.255587268553,stable,False,3
156.0,2021-03-18,5,20,2.1746031746031744,24891.005813969994,stable,False,4
74.0,2021-05-31,5,20,0.0,37543.69343180954,stable,False,5
213.0,2021-12-30,5,20,-0.1,35704.540684251006,stable,True,6
66.0,2022-03-06,5,21,-0.1,-4637.336211792992,loss,True,7
127.0,2022-07-11,5,21,0.0,-6658.431856949618,loss,False,8
255.0,2023-03-23,5,22,-0.3333333333333333,-5194.054022789037,stable,False,9
82.0,2023-06-13,5,22,-0.4444444444444444,-13869.152746028332,increase,False,10
122.0,2023-10-13,5,22,0.0,-18472.73787160079,increase,True,11
70.0,2023-12-22,5,22,0.5,-15248.652483209888,increase,True,12
197.0,2024-07-06,5,23,0.3333333333333333,11507.019726319506,increase,False,13
174.0,2024-12-27,5,23,0.2,26488.12985943212,stable,True,14
45.0,2025-02-10,5,24,0.25,14122.447611626409,loss,True,15
39.0,2025-03-21,5,24,-0.25,17032.445412408542,increase,True,16
169.0,2025-09-06,5,24,-0.28,-5598.347522248599,increase,False,17
,2021-10-13,6,19,,,stable,,0
56.0,2021-12-08,6,19,,,increase,,1
22.0,2021-12-30,6,19,,-892.857142857143,stable,,2
181.0,2022-06-29,6,20,0.0,-175.18549051937364,increase,False,3
183.0,2022-12-29,6,20,0.5,56.05120891512702,increase,False,4
183.0,2023-06-30,6,21,0.3333333333333333,198.235905863623,increase,False,5
173.0,2023-12-20,6,21,1.0,192.06492335437335,increase,True,6
97.0,2024-03-26,6,22,1.0,360.11849657470844,increase,True,7
90.0,2024-06-24,6,22,0.3333333333333333,537.6073958699693,increase,False,8
139.0,2024-11-10,6,22,6.5,602.6527954736104,increase,True,9
47.0,2024-12-27,6,22,11.5,8092.279928508216,increase,True,10
84.0,2025-03-21,6,23,17.75,16469.35590091421,increase,True,11
169.0,2025-09-06,6,23,1.4,26281.787748869447,increase,False,12
,2014-05-10,7,18,,,increase,,0
242.0,2015-01-07,7,19,2.0,,loss,True,1
329.0,2015-12-02,7,18,-0.5,4132.231404958677,increase,True,2
75.0,2016-02-15,7,19,3.3333333333333335,280.0063305779098,increase,True,3
58.0,2016-04-13,7,20,4.333333333333333,5991.873979961131,increase,True,4
100.0,2016-07-22,7,20,17.666666666666668,12234.180840104853,increase,True,5
332.0,2017-06-19,7,21,0.2857142857142857,54814.93302050355,increase,False,6
13.0,2017-07-02,7,20,0.14285714285714285,22867.284572970184,increase,False,7
214.0,2018-02-01,7,21,0.875,16780.24955653799,increase,True,8
50.0,2018-03-23,7,21,1.5,26056.593619763964,stable,True,9
66.0,2018-05-28,7,22,1.5,75578.5876900726,stable,True,10
205.0,2018-12-19,7,22,-0.125,77285.20988622987,stable,False,11
176.0,2019-06-13,7,23,-0.25,3705.7353058173535,loss,False,12
121.0,2019-10-12,7,23,-0.14285714285714285,-23277.01666908713,loss,False,13
58.0,2019-12-09,7,23,0.0,-21325.757046923653,loss,False,14
239.0,2020-08-04,7,23,-0.3142857142857143,-3996.5318232314007,increase,False,15
70.0,2020-10-13,7,24,-0.3142857142857143,-15493.109970278327,increase,False,16
156.0,2021-03-18,7,24,0.16666666666666666,-25333.277743613246,increase,False,17
53.0,2021-05-10,7,25,0.4583333333333333,-17266.36965393782,stable,False,18
16.0,2021-05-26,7,25,0.25,35510.62093499411,increase,False,19
211.0,2021-12-23,7,25,0.16666666666666666,37179.36553120154,stable,False,20
174.0,2022-06-15,7,26,0.16666666666666666,18894.42384076896,stable,False,21
26.0,2022-07-11,7,26,-0.14285714285714285,6657.361664615854,increase,True,22
337.0,2023-06-13,7,27,0.3333333333333333,4276.2800524249,stable,False,23
192.0,2023-12-22,7,27,0.0,11146.778597523515,stable,False,24
197.0,2024-07-06,7,28,0.0,15067.574396148553,loss,False,25
127.0,2024-11-10,7,28,-0.25,13873.88015477393,loss,False,26
47.0,2024-12-27,7,28,-0.5,-15740.085129933002,loss,False,27
84.0,2025-03-21,7,28,-0.625,-48115.37995394496,loss,False,28
169.0,2025-09-06,7,29,-0.4,-100828.5806521037,loss,False,29
,2020-08-10,8,16,,,increase,,0
324.0,2021-06-30,8,17,1.5,,increase,True,1
32.0,2021-08-01,8,17,1.5,925.9259259259255,increase,True,2
73.0,2021-10-13,8,17,24.0,876.5296301388701,loss,True,3
78.0,2021-12-30,8,18,9.0,7074.5340324289855,loss,False,4
66.0,2022-03-06,8,18,7.0,28889.557628648803,increase,False,5
115.0,2022-06-29,8,18,-0.2,14638.845810423421,increase,False,6
12.0,2022-07-11,8,19,2.0,-4506.284533738211,increase,True,7
74.0,2022-09-23,8,18,1.0,30925.055842255264,increase,True,8
181.0,2023-03-23,8,19,2.75,26084.014932766284,increase,False,9
82.0,2023-06-13,8,19,5.25,80767.30865336563,stable,False,10
192.0,2023-12-22,8,20,0.0,108532.26930487422,loss,False,11
90.0,2024-03-21,8,20,-0.2,96483.08424087794,increase,False,12
107.0,2024-07-06,8,20,-0.2,20780.20213469345,increase,False,13
174.0,2024-12-27,8,21,0.25,-29380.464751109357,increase,False,14
84.0,2025-03-21,8,21,0.5,5503.937936547486,stable,False,15
169.0,2025-09-06,8,21,0.2,54498.65814228267,stable,False,16
,2018-01-24,9,19,,,increase,,0
55.0,2018-03-20,9,19,,,increase,,1
17.0,2018-04-06,9,19,,54545.45454545453,increase,,2
201.0,2018-10-24,9,19,0.2857142857142857,76253.23605554245,increase,False,3
54.0,2018-12-17,9,20,0.2857142857142857,25293.649679442184,increase,False,4
79.0,2019-03-06,9,20,1.1428571428571428,14830.167855078877,increase,False,5
119.0,2019-07-03,9,20,0.3333333333333333,19915.678265006478,increase,False,6
98.0,2019-10-09,9,20,0.6666666666666666,15760.359043941125,increase,True,7
72.0,2019-12-20,9,21,0.6666666666666666,43601.50062526052,increase,True,8
216.0,2020-07-23,9,21,0.2,43441.80962437454,increase,False,9
12.0,2020-08-04,9,21,-0.1,40188.157029204085,increase,False,10
6.0,2020-08-10,9,21,0.6,4008.493673080291,increase,False,11
149.0,2021-01-06,9,22,1.4,27387.91423001946,stable,False,12
72.0,2021-03-19,9,22,0.5,187586.27159302597,stable,False,13
43.0,2021-05-01,9,22,0.25,143792.48564051223,increase,False,14
243.0,2021-12-30,9,23,0.2,52547.889388556265,stable,False,15
66.0,2022-03-06,9,23,0.2,2938.461698015966,stable,False,16
127.0,2022-07-11,9,23,0.0,13890.594511987072,stable,True,17
337.0,2023-06-13,9,24,0.0,24555.12476389307,stable,False,18
192.0,2023-12-22,9,25,0.0,-8.23971483551332e-11,loss,False,19
90.0,2024-03-21,9,25,-0.16666666666666666,1.6270940340405694e-11,stable,False,20
107.0,2024-07-06,9,25,-0.25,-10998.16993115875,increase,False,21
127.0,2024-11-10,9,25,0.1,-40007.115102110765,increase,False,22
47.0,2024-12-27,9,26,0.2,-15242.14517182644,stable,False,23
253.0,2025-09-06,9,26,0.08333333333333333,39013.31406749925,stable,False,24
,2012-10-11,10,18,,,stable,,0
304.0,2013-08-11,10,19,0.0,,increase,True,1
193.0,2014-02-20,10,19,1.0,-7.125350018305883e-13,stable,False,2
244.0,2014-10-22,10,20,0.0,1831.8227432740257,increase,True,3
77.0,2015-01-07,10,21,1.5,1588.0842670838078,increase,True,4
16.0,2015-01-23,10,20,0.0,5870.604611753316,increase,True,5
303.0,2015-11-22,10,21,4.0,3938.4150113409873,increase,False,6
92.0,2016-02-22,10,21,4.0,20179.617764635022,increase,False,7
144.0,2016-07-15,10,22,0.5,17422.937735662963,increase,False,8
104.0,2016-10-27,10,22,1.0,23250.664659984493,stable,False,9
89.0,2017-01-24,10,22,0.3333333333333333,30423.435575626056,stable,False,10
102.0,2017-05-06,10,23,0.0,31990.309577235443,stable,False,11
237.0,2017-12-29,10,23,0.0,15587.479462442609,increase,True,12
85.0,2018-03-24,10,23,0.25,1.0624924709808002e-11,increase,True,13
104.0,2018-07-06,10,24,0.75,8799.62895427368,increase,False,14
157.0,2018-12-10,10,24,0.6,31132.06830831381,increase,True,15
10.0,2018-12-20,10,24,1.2,59793.87638592591,stable,True,16
168.0,2019-06-06,10,25,0.5714285714285714,84676.31794591641,loss,True,17
128.0,2019-10-12,10,25,-0.09090909090909091,60706.2298962055,loss,True,18
297.0,2020-08-04,10,25,-0.28,14593.780565431302,increase,False,19
30.0,2020-09-03,10,25,-0.1,-34037.148585040406,stable,False,20
40.0,2020-10-13,10,26,-0.28,-31309.576184191228,increase,False,21
85.0,2021-01-06,10,27,0.1,-32681.250315069625,stable,False,22
71.0,2021-03-18,10,26,0.1111111111111111,105389.22155688635,increase,False,23
280.0,2021-12-23,10,27,0.2,57608.70743579468,stable,False,24
78.0,2022-03-11,10,28,0.4,43107.73548385585,stable,False,25
96.0,2022-06-15,10,28,0.3,35385.60306021167,stable,False,26
287.0,2023-03-29,10,28,-0.07692307692307693,39148.423588561855,loss,True,27
85.0,2023-06-22,10,29,-0.23076923076923078,-8405.94882532261,loss,True,28
183.0,2023-12-22,10,29,-0.2,-35718.61000121088,loss,True,29
90.0,2024-03-21,10,29,-0.4,-45110.36680825056,loss,True,30
107.0,2024-07-06,10,30,-0.375,-77753.13842471023,loss,False,31
160.0,2024-12-13,10,30,-0.4,-68151.980847942,loss,True,32
165.0,2025-05-27,10,31,-0.4,-58607.12567563745,loss,True,33
,2024-12-18,11,17,,,stable,,0
189.0,2025-06-25,11,18,0.0,,increase,False,1
113.0,2025-10-16,11,18,5.0,-2.4251588398754043e-14,increase,False,2
75.0,2025-12-30,11,18,5.0,742.6947470900681,increase,False,3
,2016-01-08,12,20,,,increase,,0
382.0,2017-01-24,12,20,2.0,,increase,False,1
102.0,2017-05-06,12,20,4.0,2617.801047120418,increase,False,2
240.0,2018-01-01,12,21,7.0,3717.5101898695275,increase,False,3
149.0,2018-05-30,12,21,9.0,23957.05960760985,increase,False,4
154.0,2018-10-31,12,22,1.0,52812.761124203826,increase,True,5
51.0,2018-12-21,12,22,1.0,66142.26744983601,increase,True,6
69.0,2019-02-28,12,22,1.4,82459.0142621267,increase,True,7
226.0,2019-10-12,12,23,0.3333333333333333,126861.40276419467,loss,True,8
25.0,2019-11-06,12,22,0.3333333333333333,110201.40997714424,loss,False,9
272.0,2020-08-04,12,23,-0.2,92849.18805521735,stable,True,10
70.0,2020-10-13,12,24,-0.2,4592.822987369658,stable,True,11
156.0,2021-03-18,12,24,0.09375,-48758.73629793195,stable,False,12
74.0,2021-05-31,12,24,0.09375,-24095.64306402908,stable,False,13
206.0,2021-12-23,12,25,0.0,23927.79682361991,increase,False,14
78.0,2022-03-11,12,26,0.14285714285714285,12529.087195537033,stable,False,15
96.0,2022-06-15,12,25,0.14285714285714285,21101.003469942836,stable,False,16
370.0,2023-06-20,12,26,0.125,29258.819170276005,increase,False,17
82.0,2023-09-10,12,27,0.25,31283.785338025886,increase,False,18
100.0,2023-12-19,12,27,0.2222222222222222,33363.67087276061,increase,False,19
160.0,2024-05-27,12,27,0.2,49960.04346351318,stable,False,20
52.0,2024-07-18,12,28,0.18181818181818182,86611.3871667461,loss,False,21
151.0,2024-12-16,12,28,0.08333333333333333,88318.72099020134,loss,False,22
165.0,2025-05-30,12,28,-0.15384615384615385,58172.599776230556,loss,False,23
105.0,2025-09-12,12,29,-0.4230769230769231,-32653.036428638683,loss,False,24
35.0,2025-10-17,12,29,-0.3076923076923077,-124802.94272201814,loss,False,25
140.0,2026-03-06,12,29,-0.5454545454545454,-161333.33333333314,increase,False,26
,2019-10-09,13,16,,,increase,,0
72.0,2019-12-20,13,17,,,stable,,1
228.0,2020-08-04,13,17,-0.1,41666.66666666664,increase,False,2
6.0,2020-08-10,13,17,0.875,4712.981082844106,increase,True,3
105.0,2020-11-23,13,17,2.75,18398.083871229646,increase,True,4
116.0,2021-03-19,13,18,3.6666666666666665,53322.070004040084,stable,False,5
43.0,2021-05-01,13,18,2.3333333333333335,256568.13013818447,increase,False,6
30.0,2021-05-31,13,18,1.3333333333333333,175905.68211204367,stable,False,7
45.0,2021-07-15,13,18,1.6666666666666667,183192.78860133764,stable,False,8
168.0,2021-12-30,13,19,0.14285714285714285,122082.82746526366,increase,False,9
66.0,2022-03-06,13,19,0.0,90090.09009008997,stable,False,10
127.0,2022-07-11,13,19,0.25,25262.14770594293,stable,False,11
74.0,2022-09-23,13,19,0.125,50251.812496541075,stable,False,12
263.0,2023-06-13,13,20,0.1111111111111111,59119.49685534597,stable,False,13
192.0,2023-12-22,13,21,-0.1,34170.94165724733,stable,False,14
90.0,2024-03-21,13,21,-0.2,-7472.497836908596,increase,False,15
107.0,2024-07-06,13,21,-0.1111111111111111,-16167.244989659048,increase,False,16
174.0,2024-12-27,13,22,0.25,-55847.41786197302,increase,False,17
84.0,2025-03-21,13,22,0.5,32564.966124572522,increase,False,18
169.0,2025-09-06,13,22,0.4,108997.31628456534,stable,False,19
,2015-01-07,14,18,,,loss,,0
302.0,2015-11-05,14,17,-0.8,,increase,False,1
6.0,2015-11-11,14,18,0.6,-662.2516556291391,increase,False,2
57.0,2016-01-07,14,19,1.4,-65.01740962042727,stable,True,3
116.0,2016-05-02,14,18,0.6,495.1813980835833,increase,True,4
94.0,2016-08-04,14,18,0.0,1059.506531204644,increase,True,5
167.0,2017-01-18,14,19,0.875,353.50786320884527,increase,True,6
169.0,2017-07-06,14,20,2.3333333333333335,553.4740305584648,increase,True,7
112.0,2017-10-26,14,20,3.6666666666666665,3489.887593546426,increase,False,8
83.0,2018-01-17,14,20,2.5,6384.179566898853,stable,False,9
83.0,2018-04-10,14,21,19.0,15774.381798867804,loss,False,10
240.0,2018-12-06,14,21,-0.825,122914.29010503175,increase,False,11
22.0,2018-12-28,14,21,0.5,7034.792270557659,increase,False,12
75.0,2019-03-13,14,21,0.875,54654.299648991124,stable,False,13
268.0,2019-12-06,14,22,0.13333333333333333,70504.56074663867,loss,False,14
14.0,2019-12-20,14,22,0.2,143730.63367788642,loss,True,15
228.0,2020-08-04,14,22,-0.2,68089.10499742701,stable,False,16
6.0,2020-08-10,14,23,-0.2222222222222222,-3447.007997058489,stable,False,17
221.0,2021-03-19,14,23,0.14285714285714285,-68675.12332628624,stable,False,18
43.0,2021-05-01,14,23,-0.07142857142857142,-22502.78266706269,stable,False,19
26.0,2021-05-27,14,24,0.2857142857142857,649.3745175638146,loss,False,20
217.0,2021-12-30,14,24,-0.2222222222222222,35179.5658408083,loss,False,21
66.0,2022-03-06,14,25,-0.3333333333333333,-27097.633439196812,stable,False,22
127.0,2022-07-11,14,25,-0.2857142857142857,-45930.11090186224,increase,False,23
255.0,2023-03-23,14,25,0.2,-99203.42651241312,increase,False,24
82.0,2023-06-13,14,26,0.5,-16446.982979929224,stable,False,25
122.0,2023-10-13,14,26,0.5,31803.89111143889,loss,False,26
70.0,2023-12-22,14,26,0.06666666666666667,85116.21020156954,stable,False,27
90.0,2024-03-21,14,26,-0.06666666666666667,82859.42775901886,stable,False,28
107.0,2024-07-06,14,27,-0.125,-20132.80587736632,loss,False,29
127.0,2024-11-10,14,27,-0.14285714285714285,-75618.02593866886,loss,False,30
47.0,2024-12-27,14,27,-0.35714285714285715,-55332.82953133618,stable,False,31
253.0,2025-09-06,14,28,0.0,-80968.1081638972,loss,False,32
,2021-10-13,15,17,,,increase,,0
78.0,2021-12-30,15,17,,,increase,,1
66.0,2022-03-06,15,17,,192307.69230769222,increase,,2
15.0,2022-03-21,15,17,,241531.94765204,increase,,3
112.0,2022-07-11,15,18,1.25,232673.9718229686,stable,False,4
74.0,2022-09-23,15,18,0.16666666666666666,256410.25641025644,increase,False,5
263.0,2023-06-13,15,18,0.2857142857142857,87408.91095445785,stable,False,6
192.0,2023-12-22,15,19,0.0,51424.059685779954,stable,False,7
197.0,2024-07-06,15,19,0.0,18091.310552515333,loss,False,8
174.0,2024-12-27,15,20,-0.1111111111111111,29516.574526118988,loss,False,9
45.0,2025-02-10,15,21,-0.5555555555555556,-15564.42096982633,increase,False,10
39.0,2025-03-21,15,20,-0.2222222222222222,-90746.63539398009,loss,False,11
169.0,2025-09-06,15,20,0.5,-124321.92428717582,loss,False,12
,2023-12-09,16,16,,,stable,,0
11.0,2023-12-20,16,16,,,stable,,1
187.0,2024-06-24,16,17,0.0,-1.9691876414227167e-11,increase,False,2
139.0,2024-11-10,16,17,4.0,8.494270624395011e-13,stable,True,3
47.0,2024-12-27,16,17,4.0,10234.160658457222,stable,True,4
45.0,2025-02-10,16,18,9.0,12172.362555720654,loss,True,5
208.0,2025-09-06,16,18,-0.5,33873.44135493765,increase,False,6
,2025-03-27,17,19,,,increase,,0
90.0,2025-06-25,17,19,,,increase,,1
113.0,2025-10-16,17,19,1.0,-1.0185667127476699e-13,increase,True,2
75.0,2025-12-30,17,19,1.0,509.03701794516564,increase,True,3
,2022-09-26,18,19,,,increase,,0
94.0,2022-12-29,18,19,,,increase,,1
183.0,2023-06-30,18,20,2.0,531.9148936170211,increase,True,2
105.0,2023-10-13,18,20,79.0,928.570228635745,increase,True,3
70.0,2023-12-22,18,20,149.0,17359.5266153499,increase,True,4
197.0,2024-07-06,18,21,1.0,39557.33701532217,increase,False,5
127.0,2024-11-10,18,21,2.3333333333333335,80494.31926028364,stable,False,6
47.0,2024-12-27,18,21,2.3333333333333335,101566.6723735687,stable,False,7
45.0,2025-02-10,18,22,1.0,100896.86098654708,loss,False,8
208.0,2025-09-06,18,22,-0.16666666666666666,130389.29985802891,increase,False,9
,2015-03-17,19,16,,,increase,,0
181.0,2015-09-14,19,17,0.16666666666666666,,increase,False,1
182.0,2016-03-14,19,17,0.7142857142857143,276.24309392265167,increase,False,2
184.0,2016-09-14,19,18,0.16666666666666666,826.9501249658492,increase,False,3
180.0,2017-03-13,19,18,0.35714285714285715,795.5015609132283,increase,False,4
224.0,2017-10-23,19,19,0.5789473684210527,1042.2502967099826,increase,False,5
146.0,2018-03-18,19,19,2.6842105263157894,1539.0136801216,increase,False,6
191.0,2018-09-25,19,20,0.8571428571428571,4624.009919208275,increase,False,7
356.0,2019-09-16,19,21,3.6153846153846154,9997.949976454438,stable,False,8
48.0,2019-11-03,19,20,1.3076923076923077,41911.3552841605,increase,False,9
54.0,2019-12-27,19,21,4.384615384615385,33596.71517794313,stable,False,10
221.0,2020-08-04,19,21,-0.1,49914.619474521685,increase,True,11
114.0,2020-11-26,19,22,-0.05714285714285714,20941.49800138293,increase,True,12
186.0,2021-05-31,19,23,0.36363636363636365,28091.91828165695,stable,False,13
45.0,2021-07-15,19,23,0.5151515151515151,17925.833934106187,stable,False,14
79.0,2021-10-02,19,22,0.15151515151515152,54446.59185969365,stable,False,15
81.0,2021-12-22,19,23,0.1111111111111111,29456.087896427092,loss,False,16
92.0,2022-03-24,19,23,-0.1,4150.141063908025,stable,False,17
166.0,2022-09-06,19,24,-0.2,-3456.902757681858,stable,False,18
5.0,2022-09-11,19,24,-0.2,-3972.5191440776994,stable,False,19
284.0,2023-06-22,19,25,0.0,-36588.58117889348,increase,False,20
118.0,2023-10-18,19,25,0.25,-9251.81765508477,stable,False,21
57.0,2023-12-14,19,25,0.25,18342.66956086426,increase,False,22
167.0,2024-05-29,19,26,0.0,23045.938103483026,increase,False,23
50.0,2024-07-18,19,26,0.2,26150.30453779848,stable,False,24
162.0,2024-12-27,19,26,0.2,26264.813403308086,stable,True,25
253.0,2025-09-06,19,27,0.0,29352.701098502494,stable,False,26
,2019-10-12,20,18,,,increase,,0
292.0,2020-07-30,20,19,2.3333333333333335,,stable,False,1
5.0,2020-08-04,20,19,-0.13333333333333333,11986.301369863011,increase,False,2
70.0,2020-10-13,20,19,2.3333333333333335,5441.5612860090605,stable,False,3
355.0,2021-10-03,20,20,0.0,7805.165792314062,increase,True,4
81.0,2021-12-23,20,20,0.6,3610.834495120497,increase,False,5
78.0,2022-03-11,20,21,7.0,8861.971912075087,stable,False,6
18.0,2022-03-29,20,21,2.2,44645.87548908761,increase,False,7
78.0,2022-06-15,20,21,3.0,134361.31734247104,increase,True,8
92.0,2022-09-15,20,21,0.0,54117.647058823524,stable,False,9
278.0,2023-06-20,20,22,-0.125,43925.19132364263,increase,True,10
82.0,2023-09-10,20,22,0.125,41244.85093904912,increase,True,11
88.0,2023-12-07,20,22,-0.05,35364.54597746044,increase,True,12
12.0,2023-12-19,20,22,0.42857142857142855,505.592563354319,increase,False,13
160.0,2024-05-27,20,23,0.3333333333333333,47185.92732813132,stable,False,14
203.0,2024-12-16,20,23,0.0,66196.54231119204,stable,False,15
92.0,2025-03-18,20,24,0.08333333333333333,47184.9749682191,stable,False,16
