days_since_last_snapshot,date,player_id,age,value_change_180d,label,club_change,num_snapshots_before_t
,2019-11-21,1,18,,stable,,0
29.0,2019-12-20,1,18,,stable,,1
234.0,2020-08-10,1,19,0.0,increase,True,2
324.0,2021-06-30,1,20,2.0,increase,False,3
32.0,2021-08-01,1,19,2.0,increase,False,4
151.0,2021-12-30,1,20,1.6666666666666667,stable,True,5
66.0,2022-03-06,1,21,1.6666666666666667,stable,True,6
127.0,2022-07-11,1,21,0.0,stable,False,7
337.0,2023-06-13,1,22,0.0,stable,False,8
190.0,2023-12-20,1,22,0.0,increase,False,9
187.0,2024-06-24,1,23,1.0,increase,False,10
139.0,2024-11-10,1,23,24.0,increase,False,11
47.0,2024-12-27,1,23,11.5,increase,False,12
84.0,2025-03-21,1,23,24.0,increase,False,13
169.0,2025-09-06,1,24,1.5,increase,False,14
,2012-09-30,2,17,,increase,,0
154.0,2013-03-03,2,18,,increase,,1
313.0,2014-01-10,2,19,1.0,increase,False,2
431.0,2015-03-17,2,20,0.6,stable,False,3
181.0,2015-09-14,2,20,0.0,stable,False,4
114.0,2016-01-06,2,21,-0.25,stable,False,5
68.0,2016-03-14,2,21,-0.1875,stable,False,6
184.0,2016-09-14,2,21,-0.07692307692307693,increase,True,7
180.0,2017-03-13,2,22,1.0,increase,False,8
224.0,2017-10-23,2,22,0.25,stable,False,9
146.0,2018-03-18,2,23,0.25,stable,False,10
191.0,2018-09-25,2,23,0.16666666666666666,increase,False,11
356.0,2019-09-16,2,24,3.5714285714285716,increase,False,12
48.0,2019-11-03,2,24,0.7142857142857143,increase,False,13
54.0,2019-12-27,2,24,6.428571428571429,stable,False,14
213.0,2020-07-27,2,25,-0.038461538461538464,stable,False,15
8.0,2020-08-04,2,25,-0.19230769230769232,increase,False,16
146.0,2020-12-28,2,25,0.0,loss,False,17
151.0,2021-05-28,2,26,0.42857142857142855,loss,False,18
216.0,2021-12-30,2,26,-0.3333333333333333,stable,False,19
158.0,2022-06-06,2,27,-0.43333333333333335,increase,False,20
66.0,2022-08-11,2,27,-0.15,increase,False,21
134.0,2022-12-23,2,27,0.6470588235294118,stable,False,22
165.0,2023-06-06,2,28,0.4117647058823529,stable,False,23
113.0,2023-09-27,2,28,-0.14285714285714285,stable,True,24
85.0,2023-12-21,2,28,0.0,stable,True,25
85.0,2024-03-15,2,29,-0.08333333333333333,stable,True,26
26.0,2024-04-10,2,29,-0.08333333333333333,stable,False,27
51.0,2024-05-31,2,29,-0.08333333333333333,stable,False,28
206.0,2024-12-23,2,29,0.0,loss,False,29
49.0,2025-02-10,2,30,-0.45454545454545453,loss,True,30
38.0,2025-03-20,2,30,-0.09090909090909091,loss,False,31
90.0,2025-06-18,2,30,-0.18181818181818182,loss,False,32
,2007-09-03,3,16,,stable,,0
198.0,2008-03-19,3,17,0.0,loss,False,1
446.0,2009-06-08,3,19,-0.5,increase,True,2
168.0,2009-11-23,3,19,3.0,increase,True,3
149.0,2010-04-21,3,20,8.5,increase,True,4
157.0,2010-09-25,3,20,0.3125,increase,True,5
99.0,2011-01-02,3,20,3.210526315789474,increase,True,6
218.0,2011-08-08,3,21,1.75,increase,False,7
299.0,2012-06-02,3,21,1.1818181818181819,increase,False,8
22.0,2012-06-24,3,22,1.5454545454545454,stable,False,9
218.0,2013-01-28,3,22,0.07142857142857142,stable,False,10
10.0,2013-02-07,3,23,0.0,stable,False,11
342.0,2014-01-15,3,23,0.07142857142857142,stable,False,12
327.0,2014-12-08,3,24,0.06666666666666667,stable,False,13
30.0,2015-01-07,3,25,-0.3333333333333333,increase,False,14
329.0,2015-12-02,3,24,0.4,stable,False,15
35.0,2016-01-06,3,26,0.2,stable,True,16
2.0,2016-01-08,3,26,0.2,stable,True,17
84.0,2016-04-01,3,25,0.0,increase,True,18
306.0,2017-02-01,3,26,0.4,increase,False,19
186.0,2017-08-06,3,27,0.21428571428571427,stable,False,20
145.0,2017-12-29,3,27,0.2857142857142857,stable,True,21
85.0,2018-03-24,3,27,0.17647058823529413,increase,True,22
104.0,2018-07-06,3,28,0.1111111111111111,increase,False,23
167.0,2018-12-20,3,28,0.5,increase,False,24
168.0,2019-06-06,3,29,0.75,stable,False,25
189.0,2019-12-12,3,29,0.14285714285714285,stable,False,26
236.0,2020-08-04,3,29,-0.2,loss,False,27
21.0,2020-08-25,3,30,-0.125,loss,False,28
126.0,2020-12-29,3,30,-0.125,loss,False,29
153.0,2021-05-31,3,31,-0.2857142857142857,loss,False,30
136.0,2021-10-14,3,31,-0.5714285714285714,stable,False,31
75.0,2021-12-28,3,31,-0.4,stable,False,32
190.0,2022-07-06,3,32,0.0,loss,False,33
128.0,2022-11-11,3,32,-0.13333333333333333,loss,False,34
216.0,2023-06-15,3,33,-0.23076923076923078,stable,False,35
188.0,2023-12-20,3,33,-0.2,loss,False,36
138.0,2024-05-06,3,34,-0.4,loss,False,37
188.0,2024-11-10,3,34,-0.5,loss,True,38
47.0,2024-12-27,3,34,-0.8333333333333334,stable,True,39
253.0,2025-09-06,3,35,0.0,stable,False,40
,2023-10-13,4,16,,increase,,0
68.0,2023-12-20,4,16,,increase,,1
92.0,2024-03-21,4,17,,increase,,2
107.0,2024-07-06,4,17,19.0,increase,True,3
127.0,2024-11-10,4,17,0.6,increase,False,4
47.0,2024-12-27,4,17,1.8,stable,False,5
253.0,2025-09-06,4,18,0.14285714285714285,stable,False,6
97.0,2025-12-12,4,18,0.14285714285714285,increase,False,7
,2019-09-25,5,18,,increase,,0
309.0,2020-07-30,5,19,1.2857142857142858,increase,False,1
5.0,2020-08-04,5,19,-0.1,increase,False,2
70.0,2020-10-13,5,19,1.8571428571428572,stable,False,3
156.0,2021-03-18,5,20,2.1746031746031744,stable,False,4
74.0,2021-05-31,5,20,0.0,stable,False,5
213.0,2021-12-30,5,20,-0.1,stable,True,6
66.0,2022-03-06,5,21,-0.1,loss,True,7
127.0,2022-07-11,5,21,0.0,loss,False,8
255.0,2023-03-23,5,22,-0.3333333333333333,stable,False,9
82.0,2023-06-13,5,22,-0.4444444444444444,increase,False,10
122.0,2023-10-13,5,22,0.0,increase,True,11
70.0,2023-12-22,5,22,0.5,increase,True,12
197.0,2024-07-06,5,23,0.3333333333333333,increase,False,13
174.0,2024-12-27,5,23,0.2,stable,True,14
45.0,2025-02-10,5,24,0.25,loss,True,15
39.0,2025-03-21,5,24,-0.25,increase,True,16
169.0,2025-09-06,5,24,-0.28,increase,False,17
,2021-10-13,6,19,,stable,,0
56.0,2021-12-08,6,19,,increase,,1
22.0,2021-12-30,6,19,,stable,,2
181.0,2022-06-29,6,20,0.0,increase,False,3
183.0,2022-12-29,6,20,0.5,increase,False,4
183.0,2023-06-30,6,21,0.3333333333333333,increase,False,5
173.0,2023-12-20,6,21,1.0,increase,True,6
97.0,2024-03-26,6,22,1.0,increase,True,7
90.0,2024-06-24,6,22,0.3333333333333333,increase,False,8
139.0,2024-11-10,6,22,6.5,increase,True,9
47.0,2024-12-27,6,22,11.5,increase,True,10
84.0,2025-03-21,6,23,17.75,increase,True,11
169.0,2025-09-06,6,23,1.4,increase,False,12
,2014-05-10,7,18,,increase,,0
242.0,2015-01-07,7,19,2.0,loss,True,1
329.0,2015-12-02,7,18,-0.5,increase,True,2
75.0,2016-02-15,7,19,3.3333333333333335,increase,True,3
58.0,2016-04-13,7,20,4.333333333333333,increase,True,4
100.0,2016-07-22,7,20,17.666666666666668,increase,True,5
332.0,2017-06-19,7,21,0.2857142857142857,increase,False,6
13.0,2017-07-02,7,20,0.14285714285714285,increase,False,7
214.0,2018-02-01,7,21,0.875,stable,True,8
50.0,2018-03-23,7,21,1.5,stable,True,9
66.0,2018-05-28,7,22,1.5,stable,True,10
205.0,2018-12-19,7,22,-0.125,stable,False,11
176.0,2019-06-13,7,23,-0.25,stable,False,12
121.0,2019-10-12,7,23,-0.14285714285714285,stable,False,13
58.0,2019-12-09,7,23,0.0,loss,False,14
239.0,2020-08-04,7,23,-0.3142857142857143,stable,False,15
70.0,2020-10-13,7,24,-0.3142857142857143,increase,False,16
156.0,2021-03-18,7,24,0.16666666666666666,increase,False,17
53.0,2021-05-10,7,25,0.4583333333333333,stable,False,18
16.0,2021-05-26,7,25,0.25,stable,False,19
211.0,2021-12-23,7,25,0.16666666666666666,stable,False,20
174.0,2022-06-15,7,26,0.16666666666666666,stable,False,21
26.0,2022-07-11,7,26,-0.14285714285714285,increase,True,22
337.0,2023-06-13,7,27,0.3333333333333333,stable,False,23
192.0,2023-12-22,7,27,0.0,stable,False,24
197.0,2024-07-06,7,28,0.0,loss,False,25
127.0,2024-11-10,7,28,-0.25,loss,False,26
47.0,2024-12-27,7,28,-0.5,loss,False,27
84.0,2025-03-21,7,28,-0.625,loss,False,28
169.0,2025-09-06,7,29,-0.4,loss,False,29
,2020-08-10,8,16,,increase,,0
324.0,2021-06-30,8,17,1.5,increase,True,1
32.0,2021-08-01,8,17,1.5,increase,True,2
73.0,2021-10-13,8,17,24.0,stable,True,3
78.0,2021-12-30,8,18,9.0,stable,False,4
66.0,2022-03-06,8,18,7.0,increase,False,5
115.0,2022-06-29,8,18,-0.2,increase,False,6
12.0,2022-07-11,8,19,2.0,increase,True,7
74.0,2022-09-23,8,18,1.0,increase,True,8
181.0,2023-03-23,8,19,2.75,increase,False,9
82.0,2023-06-13,8,19,5.25,stable,False,10
192.0,2023-12-22,8,20,0.0,stable,False,11
90.0,2024-03-21,8,20,-0.2,increase,False,12
107.0,2024-07-06,8,20,-0.2,increase,False,13
174.0,2024-12-27,8,21,0.25,stable,False,14
84.0,2025-03-21,8,21,0.5,stable,False,15
169.0,2025-09-06,8,21,0.2,stable,False,16
,2018-01-24,9,19,,increase,,0
55.0,2018-03-20,9,19,,increase,,1
17.0,2018-04-06,9,19,,increase,,2
201.0,2018-10-24,9,19,0.2857142857142857,increase,False,3
54.0,2018-12-17,9,20,0.2857142857142857,increase,False,4
79.0,2019-03-06,9,20,1.1428571428571428,increase,False,5
119.0,2019-07-03,9,20,0.3333333333333333,increase,False,6
98.0,2019-10-09,9,20,0.6666666666666666,stable,True,7
72.0,2019-12-20,9,21,0.6666666666666666,stable,True,8
216.0,2020-07-23,9,21,0.2,increase,False,9
12.0,2020-08-04,9,21,-0.1,increase,False,10
6.0,2020-08-10,9,21,0.6,increase,False,11
149.0,2021-01-06,9,22,1.4,stable,False,12
72.0,2021-03-19,9,22,0.5,stable,False,13
43.0,2021-05-01,9,22,0.25,stable,False,14
243.0,2021-12-30,9,23,0.2,stable,False,15
66.0,2022-03-06,9,23,0.2,stable,False,16
127.0,2022-07-11,9,23,0.0,stable,True,17
337.0,2023-06-13,9,24,0.0,stable,False,18
192.0,2023-12-22,9,25,0.0,loss,False,19
90.0,2024-03-21,9,25,-0.16666666666666666,stable,False,20
107.0,2024-07-06,9,25,-0.25,increase,False,21
127.0,2024-11-10,9,25,0.1,stable,False,22
47.0,2024-12-27,9,26,0.2,stable,False,23
253.0,2025-09-06,9,26,0.08333333333333333,stable,False,24
,2012-10-11,10,18,,stable,,0
304.0,2013-08-11,10,19,0.0,increase,True,1
193.0,2014-02-20,10,19,1.0,stable,False,2
244.0,2014-10-22,10,20,0.0,increase,True,3
77.0,2015-01-07,10,21,1.5,increase,True,4
16.0,2015-01-23,10,20,0.0,increase,True,5
303.0,2015-11-22,10,21,4.0,increase,False,6
92.0,2016-02-22,10,21,4.0,increase,False,7
144.0,2016-07-15,10,22,0.5,increase,False,8
104.0,2016-10-27,10,22,1.0,stable,False,9
89.0,2017-01-24,10,22,0.3333333333333333,stable,False,10
102.0,2017-05-06,10,23,0.0,stable,False,11
237.0,2017-12-29,10,23,0.0,increase,True,12
85.0,2018-03-24,10,23,0.25,increase,True,13
104.0,2018-07-06,10,24,0.75,increase,False,14
157.0,2018-12-10,10,24,0.6,increase,True,15
10.0,2018-12-20,10,24,1.2,stable,True,16
168.0,2019-06-06,10,25,0.5714285714285714,loss,True,17
128.0,2019-10-12,10,25,-0.09090909090909091,loss,True,18
297.0,2020-08-04,10,25,-0.28,increase,False,19
30.0,2020-09-03,10,25,-0.1,stable,False,20
40.0,2020-10-13,10,26,-0.28,increase,False,21
85.0,2021-01-06,10,27,0.1,stable,False,22
71.0,2021-03-18,10,26,0.1111111111111111,stable,False,23
280.0,2021-12-23,10,27,0.2,stable,False,24
78.0,2022-03-11,10,28,0.4,stable,False,25
96.0,2022-06-15,10,28,0.3,stable,False,26
287.0,2023-03-29,10,28,-0.07692307692307693,loss,True,27
85.0,2023-06-22,10,29,-0.23076923076923078,stable,True,28
183.0,2023-12-22,10,29,-0.2,loss,True,29
90.0,2024-03-21,10,29,-0.4,loss,True,30
107.0,2024-07-06,10,30,-0.375,loss,False,31
160.0,2024-12-13,10,30,-0.4,loss,True,32
165.0,2025-05-27,10,31,-0.4,loss,True,33
,2024-12-18,11,17,,stable,,0
189.0,2025-06-25,11,18,0.0,increase,False,1
113.0,2025-10-16,11,18,5.0,increase,False,2
75.0,2025-12-30,11,18,5.0,increase,False,3
,2016-01-08,12,20,,increase,,0
382.0,2017-01-24,12,20,2.0,increase,False,1
102.0,2017-05-06,12,20,4.0,increase,False,2
240.0,2018-01-01,12,21,7.0,increase,False,3
149.0,2018-05-30,12,21,9.0,increase,False,4
154.0,2018-10-31,12,22,1.0,increase,True,5
51.0,2018-12-21,12,22,1.0,increase,True,6
69.0,2019-02-28,12,22,1.4,increase,True,7
226.0,2019-10-12,12,23,0.3333333333333333,stable,True,8
25.0,2019-11-06,12,22,0.3333333333333333,stable,False,9
272.0,2020-08-04,12,23,-0.2,stable,True,10
70.0,2020-10-13,12,24,-0.2,stable,True,11
156.0,2021-03-18,12,24,0.09375,stable,False,12
74.0,2021-05-31,12,24,0.09375,stable,False,13
206.0,2021-12-23,12,25,0.0,increase,False,14
78.0,2022-03-11,12,26,0.14285714285714285,stable,False,15
96.0,2022-06-15,12,25,0.14285714285714285,stable,False,16
370.0,2023-06-20,12,26,0.125,increase,False,17
82.0,2023-09-10,12,27,0.25,stable,False,18
100.0,2023-12-19,12,27,0.2222222222222222,stable,False,19
160.0,2024-05-27,12,27,0.2,stable,False,20
52.0,2024-07-18,12,28,0.18181818181818182,stable,False,21
151.0,2024-12-16,12,28,0.08333333333333333,loss,False,22
165.0,2025-05-30,12,28,-0.15384615384615385,loss,False,23
105.0,2025-09-12,12,29,-0.4230769230769231,loss,False,24
35.0,2025-10-17,12,29,-0.3076923076923077,loss,False,25
140.0,2026-03-06,12,29,-0.5454545454545454,increase,False,26
,2019-10-09,13,16,,increase,,0
72.0,2019-12-20,13,17,,stable,,1
228.0,2020-08-04,13,17,-0.1,increase,False,2
6.0,2020-08-10,13,17,0.875,increase,True,3
105.0,2020-11-23,13,17,2.75,increase,True,4
116.0,2021-03-19,13,18,3.6666666666666665,stable,False,5
43.0,2021-05-01,13,18,2.3333333333333335,increase,False,6
30.0,2021-05-31,13,18,1.3333333333333333,stable,False,7
45.0,2021-07-15,13,18,1.6666666666666667,stable,False,8
168.0,2021-12-30,13,19,0.14285714285714285,increase,False,9
66.0,2022-03-06,13,19,0.0,stable,False,10
127.0,2022-07-11,13,19,0.25,stable,False,11
74.0,2022-09-23,13,19,0.125,stable,False,12
263.0,2023-06-13,13,20,0.1111111111111111,stable,False,13
192.0,2023-12-22,13,21,-0.1,stable,False,14
90.0,2024-03-21,13,21,-0.2,increase,False,15
107.0,2024-07-06,13,21,-0.1111111111111111,increase,False,16
174.0,2024-12-27,13,22,0.25,increase,False,17
84.0,2025-03-21,13,22,0.5,stable,False,18
169.0,2025-09-06,13,22,0.4,stable,False,19
,2015-01-07,14,18,,loss,,0
302.0,2015-11-05,14,17,-0.8,increase,False,1
6.0,2015-11-11,14,18,0.6,increase,False,2
57.0,2016-01-07,14,19,1.4,stable,True,3
116.0,2016-05-02,14,18,0.6,increase,True,4
94.0,2016-08-04,14,18,0.0,increase,True,5
167.0,2017-01-18,14,19,0.875,increase,True,6
169.0,2017-07-06,14,20,2.3333333333333335,increase,True,7
112.0,2017-10-26,14,20,3.6666666666666665,increase,False,8
83.0,2018-01-17,14,20,2.5,stable,False,9
83.0,2018-04-10,14,21,19.0,loss,False,10
240.0,2018-12-06,14,21,-0.825,increase,False,11
22.0,2018-12-28,14,21,0.5,increase,False,12
75.0,2019-03-13,14,21,0.875,stable,False,13
268.0,2019-12-06,14,22,0.13333333333333333,stable,False,14
14.0,2019-12-20,14,22,0.2,stable,True,15
228.0,2020-08-04,14,22,-0.2,stable,False,16
6.0,2020-08-10,14,23,-0.2222222222222222,stable,False,17
221.0,2021-03-19,14,23,0.14285714285714285,stable,False,18
43.0,2021-05-01,14,23,-0.07142857142857142,stable,False,19
26.0,2021-05-27,14,24,0.2857142857142857,loss,False,20
217.0,2021-12-30,14,24,-0.2222222222222222,loss,False,21
66.0,2022-03-06,14,25,-0.3333333333333333,stable,False,22
127.0,2022-07-11,14,25,-0.2857142857142857,stable,False,23
255.0,2023-03-23,14,25,0.2,increase,False,24
82.0,2023-06-13,14,26,0.5,stable,False,25
122.0,2023-10-13,14,26,0.5,loss,False,26
70.0,2023-12-22,14,26,0.06666666666666667,stable,False,27
90.0,2024-03-21,14,26,-0.06666666666666667,stable,False,28
107.0,2024-07-06,14,27,-0.125,loss,False,29
127.0,2024-11-10,14,27,-0.14285714285714285,loss,False,30
47.0,2024-12-27,14,27,-0.35714285714285715,stable,False,31
253.0,2025-09-06,14,28,0.0,loss,False,32
,2021-10-13,15,17,,increase,,0
78.0,2021-12-30,15,17,,increase,,1
66.0,2022-03-06,15,17,,stable,,2
15.0,2022-03-21,15,17,,stable,,3
112.0,2022-07-11,15,18,1.25,stable,False,4
74.0,2022-09-23,15,18,0.16666666666666666,increase,False,5
263.0,2023-06-13,15,18,0.2857142857142857,stable,False,6
192.0,2023-12-22,15,19,0.0,stable,False,7
197.0,2024-07-06,15,19,0.0,loss,False,8
174.0,2024-12-27,15,20,-0.1111111111111111,loss,False,9
45.0,2025-02-10,15,21,-0.5555555555555556,increase,False,10
39.0,2025-03-21,15,20,-0.2222222222222222,loss,False,11
169.0,2025-09-06,15,20,0.5,loss,False,12
,2023-12-09,16,16,,stable,,0
11.0,2023-12-20,16,16,,stable,,1
187.0,2024-06-24,16,17,0.0,increase,False,2
139.0,2024-11-10,16,17,4.0,stable,True,3
47.0,2024-12-27,16,17,4.0,stable,True,4
45.0,2025-02-10,16,18,9.0,loss,True,5
208.0,2025-09-06,16,18,-0.5,increase,False,6
,2025-03-27,17,19,,increase,,0
90.0,2025-06-25,17,19,,increase,,1
113.0,2025-10-16,17,19,1.0,increase,True,2
75.0,2025-12-30,17,19,1.0,increase,True,3
,2022-09-26,18,19,,increase,,0
94.0,2022-12-29,18,19,,increase,,1
183.0,2023-06-30,18,20,2.0,increase,True,2
105.0,2023-10-13,18,20,79.0,increase,True,3
70.0,2023-12-22,18,20,149.0,increase,True,4
197.0,2024-07-06,18,21,1.0,increase,False,5
127.0,2024-11-10,18,21,2.3333333333333335,stable,False,6
47.0,2024-12-27,18,21,2.3333333333333335,stable,False,7
45.0,2025-02-10,18,22,1.0,stable,False,8
208.0,2025-09-06,18,22,-0.16666666666666666,increase,False,9
,2015-03-17,19,16,,stable,,0
181.0,2015-09-14,19,17,0.16666666666666666,increase,False,1
182.0,2016-03-14,19,17,0.7142857142857143,stable,False,2
184.0,2016-09-14,19,18,0.16666666666666666,increase,False,3
180.0,2017-03-13,19,18,0.35714285714285715,increase,False,4
224.0,2017-10-23,19,19,0.5789473684210527,increase,False,5
146.0,2018-03-18,19,19,2.6842105263157894,increase,False,6
191.0,2018-09-25,19,20,0.8571428571428571,increase,False,7
356.0,2019-09-16,19,21,3.6153846153846154,stable,False,8
48.0,2019-11-03,19,20,1.3076923076923077,increase,False,9
54.0,2019-12-27,19,21,4.384615384615385,stable,False,10
221.0,2020-08-04,19,21,-0.1,increase,True,11
114.0,2020-11-26,19,22,-0.05714285714285714,increase,True,12
186.0,2021-05-31,19,23,0.36363636363636365,stable,False,13
45.0,2021-07-15,19,23,0.5151515151515151,stable,False,14
79.0,2021-10-02,19,22,0.15151515151515152,stable,False,15
81.0,2021-12-22,19,23,0.1111111111111111,stable,False,16
92.0,2022-03-24,19,23,-0.1,stable,False,17
166.0,2022-09-06,19,24,-0.2,stable,False,18
5.0,2022-09-11,19,24,-0.2,stable,False,19
284.0,2023-06-22,19,25,0.0,increase,False,20
118.0,2023-10-18,19,25,0.25,stable,False,21
57.0,2023-12-14,19,25,0.25,stable,False,22
167.0,2024-05-29,19,26,0.0,stable,False,23
50.0,2024-07-18,19,26,0.2,stable,False,24
162.0,2024-12-27,19,26,0.2,stable,True,25
253.0,2025-09-06,19,27,0.0,stable,False,26
,2019-10-12,20,18,,increase,,0
292.0,2020-07-30,20,19,2.3333333333333335,stable,False,1
5.0,2020-08-04,20,19,-0.13333333333333333,increase,False,2
70.0,2020-10-13,20,19,2.3333333333333335,stable,False,3
355.0,2021-10-03,20,20,0.0,increase,True,4
81.0,2021-12-23,20,20,0.6,increase,False,5
78.0,2022-03-11,20,21,7.0,stable,False,6
18.0,2022-03-29,20,21,2.2,increase,False,7
78.0,2022-06-15,20,21,3.0,increase,True,8
92.0,2022-09-15,20,21,0.0,stable,False,9
278.0,2023-06-20,20,22,-0.125,increase,True,10
82.0,2023-09-10,20,22,0.125,increase,True,11
88.0,2023-12-07,20,22,-0.05,increase,True,12
12.0,2023-12-19,20,22,0.42857142857142855,stable,False,13
160.0,2024-05-27,20,23,0.3333333333333333,stable,False,14
203.0,2024-12-16,20,23,0.0,stable,False,15
92.0,2025-03-18,20,24,0.08333333333333333,stable,False,16
73.0,2025-05-30,20,24,0.08333333333333333,stable,False,17
105.0,2025-09-12,20,24,0.0,increase,False,18
,2016-03-14,21,19,,increase,,0
231.0,2016-10-31,21,19,3.0,increase,True,1
114.0,2017-02-22,21,20,7.0,increase,True,2
109.0,2017-06-11,21,20,3.0,increase,False,3
15.0,2017-06-26,21,20,1.0,increase,False,4
352.0,2018-06-13,21,21,2.25,increase,False,5
19.0,2018-07-02,21,21,2.0,increase,False,6
369.0,2019-07-06,21,22,0.3333333333333333,increase,True,7
83.0,2019-09-27,21,22,1.3333333333333333,stable,True,8
35.0,2019-11-01,21,22,0.08333333333333333,increase,True,9
48.0,2019-12-19,21,23,1.8333333333333333,stable,True,10
85.0,2020-03-13,21,23,1.5,stable,True,11
144.0,2020-08-04,21,23,-0.058823529411764705,increase,False,12
70.0,2020-10-13,21,23,-0.1,increase,True,13
156.0,2021-03-18,21,24,0.5625,increase,True,14
53.0,2021-05-10,21,24,0.7777777777777778,increase,False,15
88.0,2021-08-06,21,24,0.6666666666666666,increase,False,16
139.0,2021-12-23,21,25,0.25,increase,False,17
96.0,2022-03-29,21,25,0.5,increase,False,18
78.0,2022-06-15,21,25,0.5,increase,False,19
26.0,2022-07-11,21,25,0.25,stable,True,20
74.0,2022-09-23,21,25,0.25,stable,True,21
263.0,2023-06-13,21,26,0.2,stable,False,22
192.0,2023-12-22,21,27,-0.16666666666666666,stable,False,23
197.0,2024-07-06,21,27,0.0,increase,False,24
127.0,2024-11-10,21,27,0.2,increase,False,25
47.0,2024-12-27,21,28,0.6,stable,False,26
253.0,2025-09-06,21,28,0.125,loss,False,27
,2024-06-20,22,16,,increase,,0
183.0,2024-12-20,22,16,0.5,increase,False,1
125.0,2025-04-24,22,17,2.0,increase,False,2
174.0,2025-10-15,22,17,4.333333333333333,stable,False,3
,2023-08-21,23,16,,increase,,0
53.0,2023-10-13,23,16,,increase,,1
70.0,2023-12-22,23,16,,increase,,2
90.0,2024-03-21,23,16,2.0,increase,False,3
107.0,2024-07-06,23,16,0.5,increase,False,4
12.0,2024-07-18,23,17,1.0,increase,False,5
115.0,2024-11-10,23,17,1.0,increase,False,6
47.0,2024-12-27,23,17,1.4,stable,False,7
253.0,2025-09-06,23,17,0.1111111111111111,stable,False,8
97.0,2025-12-12,23,18,0.1111111111111111,stable,False,9
,2018-01-12,24,16,,stable,,0
26.0,2018-02-07,24,16,,stable,,1
333.0,2019-01-06,24,17,0.0,increase,False,2
65.0,2019-03-12,24,17,4.0,stable,False,3
498.0,2020-07-22,24,18,0.2,stable,True,4
13.0,2020-08-04,24,18,-0.10666666666666667,increase,True,5
139.0,2020-12-21,24,18,0.2,increase,True,6
47.0,2021-02-06,24,19,0.4925373134328358,increase,False,7
123.0,2021-06-09,24,19,1.9850746268656716,increase,False,8
190.0,2021-12-16,24,19,0.75,stable,False,9
162.0,2022-05-27,24,20,0.75,stable,False,10
107.0,2022-09-11,24,20,0.0,stable,True,11
284.0,2023-06-22,24,21,0.14285714285714285,loss,False,12
118.0,2023-10-18,24,21,0.0,stable,False,13
57.0,2023-12-14,24,21,-0.2,increase,False,14
167.0,2024-05-29,24,22,-0.2,increase,False,15
104.0,2024-09-10,24,22,0.25,stable,False,16
101.0,2024-12-20,24,22,0.25,increase,False,17
97.0,2025-03-27,24,23,0.14285714285714285,increase,False,18
40.0,2025-05-06,24,23,0.2857142857142857,increase,False,19
161.0,2025-10-14,24,23,0.5,loss,False,20
,2021-12-28,25,16,,increase,,0
174.0,2022-06-20,25,16,,increase,,1
185.0,2022-12-22,25,17,0.3333333333333333,stable,True,2
186.0,2023-06-26,25,17,0.0,increase,False,3
85.0,2023-09-19,25,17,1.0,increase,False,4
93.0,2023-12-21,25,18,3.5,stable,False,5
266.0,2024-09-12,25,19,0.0,stable,False,6
24.0,2024-10-06,25,18,0.0,stable,False,7
127.0,2025-02-10,25,19,0.1111111111111111,stable,True,8
126.0,2025-06-16,25,19,-0.16666666666666666,increase,False,9
,2015-05-31,26,18,,increase,,0
162.0,2015-11-09,26,18,,increase,,1
36.0,2015-12-15,26,18,4.333333333333333,increase,False,2
164.0,2016-05-27,26,19,3.0,increase,False,3
57.0,2016-07-23,26,19,3.0,increase,False,4
212.0,2017-02-20,26,19,0.5625,increase,True,5
128.0,2017-06-28,26,20,0.875,increase,True,6
117.0,2017-10-23,26,20,0.8,increase,False,7
101.0,2018-02-01,26,20,1.3333333333333333,stable,False,8
116.0,2018-05-28,26,21,0.7777777777777778,stable,False,9
205.0,2018-12-19,26,21,-0.125,stable,False,10
176.0,2019-06-13,26,22,-0.125,stable,False,11
121.0,2019-10-12,26,22,0.0,stable,False,12
297.0,2020-08-04,26,23,-0.2,stable,False,13
70.0,2020-10-13,26,23,-0.14285714285714285,stable,False,14
156.0,2021-03-18,26,23,0.07142857142857142,stable,False,15
141.0,2021-08-06,26,24,0.0,increase,False,16
139.0,2021-12-23,26,24,0.0,stable,False,17
78.0,2022-03-11,26,25,0.25,stable,True,18
18.0,2022-03-29,26,24,-0.16666666666666666,increase,False,19
78.0,2022-06-15,26,25,-0.16666666666666666,increase,False,20
92.0,2022-09-15,26,25,-0.13333333333333333,stable,False,21
278.0,2023-06-20,26,26,0.15384615384615385,stable,False,22
182.0,2023-12-19,26,26,-0.06666666666666667,loss,False,23
22.0,2024-01-10,26,27,-0.26666666666666666,stable,False,24
138.0,2024-05-27,26,27,-0.13333333333333333,loss,False,25
203.0,2024-12-16,26,27,-0.3076923076923077,loss,False,26
92.0,2025-03-18,26,27,-0.38461538461538464,loss,False,27
73.0,2025-05-30,26,28,-0.5076923076923077,loss,False,28
,2025-01-12,27,17,,increase,,0
,2015-02-03,28,16,,increase,,0
97.0,2015-05-11,28,16,,increase,,1
37.0,2015-06-17,28,16,,increase,,2
201.0,2016-01-04,28,17,15.0,increase,True,3
88.0,2016-04-01,28,16,9.0,increase,True,4
105.0,2016-07-15,28,17,0.25,increase,False,5
91.0,2016-10-14,28,17,2.0,increase,False,6
110.0,2017-02-01,28,17,1.0,increase,False,7
